date,station,airT,latitude,longitude
2018-07-07T09:00:00Z,tiergarten,19.9297,52.514492,13.363593
2018-07-07T09:00:00Z,zehdenick,20.9,52.9664,13.3268
2018-07-07T10:00:00Z,airportthf,23.9,52.4675,13.4021
2018-07-07T10:00:00Z,airporttxl,22.5,52.5644,13.3088
2018-07-07T10:00:00Z,albrecht,21.6203,52.444594,13.348607
2018-07-07T10:00:00Z,bamberger,20.9041,52.496494,13.337552
2018-07-07T10:00:00Z,baruth,23.5,52.0613,13.4997
2018-07-07T10:00:00Z,berge,22.6,52.6198,12.7867
2018-07-07T10:00:00Z,brandenburg,21.1,52.3807,13.5306
2018-07-07T10:00:00Z,buch,23,52.6309,13.5022
2018-07-07T10:00:00Z,dahlem,22.1,52.4537,13.3017
2018-07-07T10:00:00Z,dahlemerfeld,22.7182,52.477623,13.225339
2018-07-07T10:00:00Z,dessauer,21.3533,52.50467,13.3783
2018-07-07T10:00:00Z,jagen91,21.6856,52.473239,13.225079
2018-07-07T10:00:00Z,kaniswall,22.4,52.404,13.7309
2018-07-07T10:00:00Z,koepenick,21.6494,52.433018,13.615687
2018-07-07T10:00:00Z,lindenberg,21,52.2085,14.118
2018-07-07T10:00:00Z,marzahn,21.7,52.5447,13.5598
2018-07-07T10:00:00Z,muencheberg,21.5,52.5176,14.1232
2018-07-07T10:00:00Z,neuruppin,22.2,52.9037,12.8072
2018-07-07T10:00:00Z,potsdam,23,52.3813,13.0622
2018-07-07T10:00:00Z,rothenburg,23.4012,52.457232,13.315827
2018-07-07T10:00:00Z,spandauer,25.8107,52.536388,13.158442
2018-07-07T10:00:00Z,tiergarten,22.975,52.514492,13.363593
2018-07-07T10:00:00Z,zehdenick,22.3,52.9664,13.3268
2018-07-07T11:00:00Z,airportthf,24.3,52.4675,13.4021
2018-07-07T11:00:00Z,airporttxl,23.4,52.5644,13.3088
2018-07-07T11:00:00Z,albrecht,23.5542,52.444594,13.348607
2018-07-07T11:00:00Z,bamberger,22.8445,52.496494,13.337552
2018-07-07T11:00:00Z,baruth,24,52.0613,13.4997
2018-07-07T11:00:00Z,berge,24.4,52.6198,12.7867
2018-07-07T11:00:00Z,brandenburg,23.6,52.3807,13.5306
2018-07-07T11:00:00Z,buch,23.5,52.6309,13.5022
2018-07-07T11:00:00Z,dahlem,23.2,52.4537,13.3017
2018-07-07T11:00:00Z,dahlemerfeld,24.0664,52.477623,13.225339
2018-07-07T11:00:00Z,dessauer,22.9926,52.50467,13.3783
2018-07-07T11:00:00Z,jagen91,23.1414,52.473239,13.225079
2018-07-07T11:00:00Z,kaniswall,23.2,52.404,13.7309
2018-07-07T11:00:00Z,koepenick,24.8259,52.433018,13.615687
2018-07-07T11:00:00Z,lindenberg,22.2,52.2085,14.118
2018-07-07T11:00:00Z,marzahn,22.8,52.5447,13.5598
2018-07-07T11:00:00Z,muencheberg,23.7,52.5176,14.1232
2018-07-07T11:00:00Z,neuruppin,23.2,52.9037,12.8072
2018-07-07T11:00:00Z,potsdam,24.3,52.3813,13.0622
2018-07-07T11:00:00Z,rothenburg,24.5917,52.457232,13.315827
2018-07-07T11:00:00Z,spandauer,26.9848,52.536388,13.158442
2018-07-07T11:00:00Z,tiergarten,24.8386,52.514492,13.363593
2018-07-07T11:00:00Z,zehdenick,24.2,52.9664,13.3268
2018-07-07T12:00:00Z,airportthf,26.1,52.4675,13.4021
2018-07-07T12:00:00Z,airporttxl,25.2,52.5644,13.3088
2018-07-07T12:00:00Z,albrecht,24.5505,52.444594,13.348607
2018-07-07T12:00:00Z,bamberger,25.4868,52.496494,13.337552
2018-07-07T12:00:00Z,baruth,24.8,52.0613,13.4997
2018-07-07T12:00:00Z,berge,24.6,52.6198,12.7867
2018-07-07T12:00:00Z,brandenburg,25.4,52.3807,13.5306
2018-07-07T12:00:00Z,buch,25.2,52.6309,13.5022
2018-07-07T12:00:00Z,dahlem,24.3,52.4537,13.3017
2018-07-07T12:00:00Z,dahlemerfeld,25.6674,52.477623,13.225339
2018-07-07T12:00:00Z,dessauer,23.8948,52.50467,13.3783
2018-07-07T12:00:00Z,jagen91,24.3764,52.473239,13.225079
2018-07-07T12:00:00Z,kaniswall,24.9,52.404,13.7309
2018-07-07T12:00:00Z,koepenick,25.5843,52.433018,13.615687
2018-07-07T12:00:00Z,lindenberg,23,52.2085,14.118
2018-07-07T12:00:00Z,marzahn,24.6,52.5447,13.5598
2018-07-07T12:00:00Z,muencheberg,24.2,52.5176,14.1232
2018-07-07T12:00:00Z,neuruppin,23.6,52.9037,12.8072
2018-07-07T12:00:00Z,potsdam,25.5,52.3813,13.0622
2018-07-07T12:00:00Z,rothenburg,25.3503,52.457232,13.315827
2018-07-07T12:00:00Z,spandauer,27.7944,52.536388,13.158442
2018-07-07T12:00:00Z,tiergarten,26.2338,52.514492,13.363593
2018-07-07T12:00:00Z,zehdenick,24.4,52.9664,13.3268
2018-07-07T13:00:00Z,airportthf,26.3,52.4675,13.4021
2018-07-07T13:00:00Z,airporttxl,24.1,52.5644,13.3088
2018-07-07T13:00:00Z,albrecht,25.3717,52.444594,13.348607
2018-07-07T13:00:00Z,bamberger,27.3859,52.496494,13.337552
2018-07-07T13:00:00Z,baruth,26,52.0613,13.4997
2018-07-07T13:00:00Z,berge,24.1,52.6198,12.7867
2018-07-07T13:00:00Z,brandenburg,24.8,52.3807,13.5306
2018-07-07T13:00:00Z,buch,25.9,52.6309,13.5022
2018-07-07T13:00:00Z,dahlem,25.1,52.4537,13.3017
2018-07-07T13:00:00Z,dahlemerfeld,25.8908,52.477623,13.225339
2018-07-07T13:00:00Z,dessauer,24.5962,52.50467,13.3783
2018-07-07T13:00:00Z,jagen91,24.8785,52.473239,13.225079
2018-07-07T13:00:00Z,kaniswall,24.5,52.404,13.7309
2018-07-07T13:00:00Z,koepenick,25.8884,52.433018,13.615687
2018-07-07T13:00:00Z,lindenberg,24.7,52.2085,14.118
2018-07-07T13:00:00Z,marzahn,25.5,52.5447,13.5598
2018-07-07T13:00:00Z,muencheberg,24.7,52.5176,14.1232
2018-07-07T13:00:00Z,neuruppin,24.8,52.9037,12.8072
2018-07-07T13:00:00Z,potsdam,26.5,52.3813,13.0622
2018-07-07T13:00:00Z,rothenburg,26.535,52.457232,13.315827
2018-07-07T13:00:00Z,spandauer,28.0815,52.536388,13.158442
2018-07-07T13:00:00Z,tiergarten,26.6074,52.514492,13.363593
2018-07-07T13:00:00Z,zehdenick,25.1,52.9664,13.3268
2018-07-07T14:00:00Z,airportthf,25.6,52.4675,13.4021
2018-07-07T14:00:00Z,airporttxl,25.3,52.5644,13.3088
2018-07-07T14:00:00Z,albrecht,25.6738,52.444594,13.348607
2018-07-07T14:00:00Z,bamberger,27.5606,52.496494,13.337552
2018-07-07T14:00:00Z,baruth,26.5,52.0613,13.4997
2018-07-07T14:00:00Z,berge,24.7,52.6198,12.7867
2018-07-07T14:00:00Z,brandenburg,25.7,52.3807,13.5306
2018-07-07T14:00:00Z,buch,25.4,52.6309,13.5022
2018-07-07T14:00:00Z,dahlem,24.9,52.4537,13.3017
2018-07-07T14:00:00Z,dahlemerfeld,25.8482,52.477623,13.225339
2018-07-07T14:00:00Z,dessauer,24.9729,52.50467,13.3783
2018-07-07T14:00:00Z,jagen91,25.1237,52.473239,13.225079
2018-07-07T14:00:00Z,kaniswall,25,52.404,13.7309
2018-07-07T14:00:00Z,koepenick,26.2207,52.433018,13.615687
2018-07-07T14:00:00Z,lindenberg,25.5,52.2085,14.118
2018-07-07T14:00:00Z,marzahn,25.2,52.5447,13.5598
2018-07-07T14:00:00Z,muencheberg,24.9,52.5176,14.1232
2018-07-07T14:00:00Z,neuruppin,24.8,52.9037,12.8072
2018-07-07T14:00:00Z,potsdam,25.6,52.3813,13.0622
2018-07-07T14:00:00Z,rothenburg,27.2329,52.457232,13.315827
2018-07-07T14:00:00Z,spandauer,27.416,52.536388,13.158442
2018-07-07T14:00:00Z,tiergarten,25.9213,52.514492,13.363593
2018-07-07T14:00:00Z,zehdenick,25.1,52.9664,13.3268
2018-07-07T15:00:00Z,airportthf,26.3,52.4675,13.4021
2018-07-07T15:00:00Z,airporttxl,25.2,52.5644,13.3088
2018-07-07T15:00:00Z,albrecht,25.8109,52.444594,13.348607
2018-07-07T15:00:00Z,bamberger,25.5608,52.496494,13.337552
2018-07-07T15:00:00Z,baruth,26.1,52.0613,13.4997
2018-07-07T15:00:00Z,berge,24.9,52.6198,12.7867
2018-07-07T15:00:00Z,brandenburg,25.4,52.3807,13.5306
2018-07-07T15:00:00Z,buch,25.6,52.6309,13.5022
2018-07-07T15:00:00Z,dahlem,24.9,52.4537,13.3017
2018-07-07T15:00:00Z,dahlemerfeld,26.1602,52.477623,13.225339
2018-07-07T15:00:00Z,dessauer,24.9997,52.50467,13.3783
2018-07-07T15:00:00Z,jagen91,25.5238,52.473239,13.225079
2018-07-07T15:00:00Z,kaniswall,25.5,52.404,13.7309
2018-07-07T15:00:00Z,koepenick,25.6936,52.433018,13.615687
2018-07-07T15:00:00Z,lindenberg,24.7,52.2085,14.118
2018-07-07T15:00:00Z,marzahn,25.5,52.5447,13.5598
2018-07-07T15:00:00Z,muencheberg,25.3,52.5176,14.1232
2018-07-07T15:00:00Z,neuruppin,25.1,52.9037,12.8072
2018-07-07T15:00:00Z,potsdam,26.1,52.3813,13.0622
2018-07-07T15:00:00Z,rothenburg,26.9076,52.457232,13.315827
2018-07-07T15:00:00Z,spandauer,26.7235,52.536388,13.158442
2018-07-07T15:00:00Z,tiergarten,24.8484,52.514492,13.363593
2018-07-07T15:00:00Z,zehdenick,25,52.9664,13.3268
2018-07-07T16:00:00Z,airportthf,25.2,52.4675,13.4021
2018-07-07T16:00:00Z,airporttxl,24.8,52.5644,13.3088
2018-07-07T16:00:00Z,albrecht,25.6903,52.444594,13.348607
2018-07-07T16:00:00Z,bamberger,24.7647,52.496494,13.337552
2018-07-07T16:00:00Z,baruth,25.4,52.0613,13.4997
2018-07-07T16:00:00Z,berge,24,52.6198,12.7867
2018-07-07T16:00:00Z,brandenburg,25.2,52.3807,13.5306
2018-07-07T16:00:00Z,buch,25.1,52.6309,13.5022
2018-07-07T16:00:00Z,dahlem,24.4,52.4537,13.3017
2018-07-07T16:00:00Z,dahlemerfeld,25.4891,52.477623,13.225339
2018-07-07T16:00:00Z,dessauer,24.9702,52.50467,13.3783
2018-07-07T16:00:00Z,jagen91,24.6344,52.473239,13.225079
2018-07-07T16:00:00Z,kaniswall,25.1,52.404,13.7309
2018-07-07T16:00:00Z,koepenick,25.2175,52.433018,13.615687
2018-07-07T16:00:00Z,lindenberg,25.2,52.2085,14.118
2018-07-07T16:00:00Z,marzahn,25.1,52.5447,13.5598
2018-07-07T16:00:00Z,muencheberg,25,52.5176,14.1232
2018-07-07T16:00:00Z,neuruppin,24.1,52.9037,12.8072
2018-07-07T16:00:00Z,potsdam,24.7,52.3813,13.0622
2018-07-07T16:00:00Z,rothenburg,25.8306,52.457232,13.315827
2018-07-07T16:00:00Z,spandauer,26.041,52.536388,13.158442
2018-07-07T16:00:00Z,tiergarten,24.2816,52.514492,13.363593
2018-07-07T16:00:00Z,zehdenick,24.6,52.9664,13.3268
2018-07-07T17:00:00Z,airportthf,24.6,52.4675,13.4021
2018-07-07T17:00:00Z,airporttxl,23.8,52.5644,13.3088
2018-07-07T17:00:00Z,albrecht,24.506,52.444594,13.348607
2018-07-07T17:00:00Z,bamberger,24.1219,52.496494,13.337552
2018-07-07T17:00:00Z,baruth,24.5,52.0613,13.4997
2018-07-07T17:00:00Z,berge,23.1,52.6198,12.7867
2018-07-07T17:00:00Z,brandenburg,24.5,52.3807,13.5306
2018-07-07T17:00:00Z,buch,23.8,52.6309,13.5022
2018-07-07T17:00:00Z,dahlem,23.5,52.4537,13.3017
2018-07-07T17:00:00Z,dahlemerfeld,24.2428,52.477623,13.225339
2018-07-07T17:00:00Z,dessauer,24.3414,52.50467,13.3783
2018-07-07T17:00:00Z,jagen91,23.6594,52.473239,13.225079
2018-07-07T17:00:00Z,kaniswall,23.9,52.404,13.7309
2018-07-07T17:00:00Z,koepenick,24.5721,52.433018,13.615687
2018-07-07T17:00:00Z,lindenberg,24.3,52.2085,14.118
2018-07-07T17:00:00Z,marzahn,23.8,52.5447,13.5598
2018-07-07T17:00:00Z,muencheberg,24.6,52.5176,14.1232
2018-07-07T17:00:00Z,neuruppin,23.6,52.9037,12.8072
2018-07-07T17:00:00Z,potsdam,22.9,52.3813,13.0622
2018-07-07T17:00:00Z,rothenburg,24.1555,52.457232,13.315827
2018-07-07T17:00:00Z,spandauer,24.6199,52.536388,13.158442
2018-07-07T17:00:00Z,tiergarten,23.4503,52.514492,13.363593
2018-07-07T17:00:00Z,zehdenick,23.4,52.9664,13.3268
2018-07-07T18:00:00Z,airportthf,22.9,52.4675,13.4021
2018-07-07T18:00:00Z,airporttxl,22.4,52.5644,13.3088
2018-07-07T18:00:00Z,albrecht,22.5077,52.444594,13.348607
2018-07-07T18:00:00Z,bamberger,23.3786,52.496494,13.337552
2018-07-07T18:00:00Z,baruth,22.8,52.0613,13.4997
2018-07-07T18:00:00Z,berge,21.1,52.6198,12.7867
2018-07-07T18:00:00Z,brandenburg,23.2,52.3807,13.5306
2018-07-07T18:00:00Z,buch,22.5,52.6309,13.5022
2018-07-07T18:00:00Z,dahlem,22.3,52.4537,13.3017
2018-07-07T18:00:00Z,dahlemerfeld,22.4048,52.477623,13.225339
2018-07-07T18:00:00Z,dessauer,23.5358,52.50467,13.3783
2018-07-07T18:00:00Z,jagen91,22.5029,52.473239,13.225079
2018-07-07T18:00:00Z,kaniswall,21.9,52.404,13.7309
2018-07-07T18:00:00Z,koepenick,23.2633,52.433018,13.615687
2018-07-07T18:00:00Z,lindenberg,22.5,52.2085,14.118
2018-07-07T18:00:00Z,marzahn,22.7,52.5447,13.5598
2018-07-07T18:00:00Z,muencheberg,23.3,52.5176,14.1232
2018-07-07T18:00:00Z,neuruppin,22,52.9037,12.8072
2018-07-07T18:00:00Z,potsdam,21.5,52.3813,13.0622
2018-07-07T18:00:00Z,rothenburg,22.5066,52.457232,13.315827
2018-07-07T18:00:00Z,spandauer,22.7247,52.536388,13.158442
2018-07-07T18:00:00Z,tiergarten,22.4759,52.514492,13.363593
2018-07-07T18:00:00Z,zehdenick,21.7,52.9664,13.3268
2018-07-07T19:00:00Z,airportthf,21.3,52.4675,13.4021
2018-07-07T19:00:00Z,airporttxl,20.8,52.5644,13.3088
2018-07-07T19:00:00Z,albrecht,21.0437,52.444594,13.348607
2018-07-07T19:00:00Z,bamberger,22.2204,52.496494,13.337552
2018-07-07T19:00:00Z,baruth,20.6,52.0613,13.4997
2018-07-07T19:00:00Z,berge,19.3,52.6198,12.7867
2018-07-07T19:00:00Z,brandenburg,21.6,52.3807,13.5306
2018-07-07T19:00:00Z,buch,20.6,52.6309,13.5022
2018-07-07T19:00:00Z,dahlem,20.6,52.4537,13.3017
2018-07-07T19:00:00Z,dahlemerfeld,20.3857,52.477623,13.225339
2018-07-07T19:00:00Z,dessauer,22.3709,52.50467,13.3783
2018-07-07T19:00:00Z,jagen91,20.9118,52.473239,13.225079
2018-07-07T19:00:00Z,kaniswall,19.7,52.404,13.7309
2018-07-07T19:00:00Z,koepenick,21.7113,52.433018,13.615687
2018-07-07T19:00:00Z,lindenberg,19.9,52.2085,14.118
2018-07-07T19:00:00Z,marzahn,21.2,52.5447,13.5598
2018-07-07T19:00:00Z,muencheberg,21.4,52.5176,14.1232
2018-07-07T19:00:00Z,neuruppin,20.5,52.9037,12.8072
2018-07-07T19:00:00Z,potsdam,20.1,52.3813,13.0622
2018-07-07T19:00:00Z,rothenburg,20.9133,52.457232,13.315827
2018-07-07T19:00:00Z,spandauer,20.8386,52.536388,13.158442
2018-07-07T19:00:00Z,tiergarten,21.3553,52.514492,13.363593
2018-07-07T19:00:00Z,zehdenick,19.4,52.9664,13.3268
2018-07-07T20:00:00Z,airportthf,19.9,52.4675,13.4021
2018-07-07T20:00:00Z,airporttxl,19.2,52.5644,13.3088
2018-07-07T20:00:00Z,albrecht,19.6293,52.444594,13.348607
2018-07-07T20:00:00Z,bamberger,20.9089,52.496494,13.337552
2018-07-07T20:00:00Z,baruth,19.1,52.0613,13.4997
2018-07-07T20:00:00Z,berge,17.9,52.6198,12.7867
2018-07-07T20:00:00Z,brandenburg,20.4,52.3807,13.5306
2018-07-07T20:00:00Z,buch,19.1,52.6309,13.5022
2018-07-07T20:00:00Z,dahlem,19.3,52.4537,13.3017
2018-07-07T20:00:00Z,dahlemerfeld,18.8531,52.477623,13.225339
2018-07-07T20:00:00Z,dessauer,20.9876,52.50467,13.3783
2018-07-07T20:00:00Z,jagen91,19.4348,52.473239,13.225079
2018-07-07T20:00:00Z,kaniswall,19.9,52.404,13.7309
2018-07-07T20:00:00Z,koepenick,20.4752,52.433018,13.615687
2018-07-07T20:00:00Z,lindenberg,18.3,52.2085,14.118
2018-07-07T20:00:00Z,marzahn,19.9,52.5447,13.5598
2018-07-07T20:00:00Z,muencheberg,19.6,52.5176,14.1232
2018-07-07T20:00:00Z,neuruppin,18.4,52.9037,12.8072
2018-07-07T20:00:00Z,potsdam,18.8,52.3813,13.0622
2018-07-07T20:00:00Z,rothenburg,19.5387,52.457232,13.315827
2018-07-07T20:00:00Z,spandauer,19.2675,52.536388,13.158442
2018-07-07T20:00:00Z,tiergarten,20.014,52.514492,13.363593
2018-07-07T20:00:00Z,zehdenick,17.3,52.9664,13.3268
2018-07-07T21:00:00Z,airportthf,18.6,52.4675,13.4021
2018-07-07T21:00:00Z,airporttxl,17.9,52.5644,13.3088
2018-07-07T21:00:00Z,albrecht,18.6042,52.444594,13.348607
2018-07-07T21:00:00Z,bamberger,19.7905,52.496494,13.337552
2018-07-07T21:00:00Z,baruth,17.9,52.0613,13.4997
2018-07-07T21:00:00Z,berge,16.4,52.6198,12.7867
2018-07-07T21:00:00Z,brandenburg,19.4,52.3807,13.5306
2018-07-07T21:00:00Z,buch,18,52.6309,13.5022
2018-07-07T21:00:00Z,dahlem,18.1,52.4537,13.3017
2018-07-07T21:00:00Z,dahlemerfeld,17.6211,52.477623,13.225339
2018-07-07T21:00:00Z,dessauer,19.6204,52.50467,13.3783
2018-07-07T21:00:00Z,jagen91,18.3183,52.473239,13.225079
2018-07-07T21:00:00Z,kaniswall,18.7,52.404,13.7309
2018-07-07T21:00:00Z,koepenick,19.5124,52.433018,13.615687
2018-07-07T21:00:00Z,lindenberg,17.1,52.2085,14.118
2018-07-07T21:00:00Z,marzahn,18.9,52.5447,13.5598
2018-07-07T21:00:00Z,muencheberg,17.2,52.5176,14.1232
2018-07-07T21:00:00Z,neuruppin,16.8,52.9037,12.8072
2018-07-07T21:00:00Z,potsdam,17.6,52.3813,13.0622
2018-07-07T21:00:00Z,rothenburg,18.4465,52.457232,13.315827
2018-07-07T21:00:00Z,spandauer,17.9015,52.536388,13.158442
2018-07-07T21:00:00Z,tiergarten,18.6575,52.514492,13.363593
2018-07-07T21:00:00Z,zehdenick,15.1,52.9664,13.3268
2018-07-07T22:00:00Z,airportthf,17.5,52.4675,13.4021
2018-07-07T22:00:00Z,airporttxl,16.7,52.5644,13.3088
2018-07-07T22:00:00Z,albrecht,17.4912,52.444594,13.348607
2018-07-07T22:00:00Z,bamberger,18.6618,52.496494,13.337552
2018-07-07T22:00:00Z,baruth,16.3,52.0613,13.4997
2018-07-07T22:00:00Z,berge,15.1,52.6198,12.7867
2018-07-07T22:00:00Z,brandenburg,18.2,52.3807,13.5306
2018-07-07T22:00:00Z,buch,16.5,52.6309,13.5022
2018-07-07T22:00:00Z,dahlem,16.9,52.4537,13.3017
2018-07-07T22:00:00Z,dahlemerfeld,16.3155,52.477623,13.225339
2018-07-07T22:00:00Z,dessauer,18.4872,52.50467,13.3783
2018-07-07T22:00:00Z,jagen91,17.1264,52.473239,13.225079
2018-07-07T22:00:00Z,kaniswall,16.5,52.404,13.7309
2018-07-07T22:00:00Z,koepenick,17.971800000000002,52.433018,13.615687
2018-07-07T22:00:00Z,lindenberg,15.6,52.2085,14.118
2018-07-07T22:00:00Z,marzahn,17.3,52.5447,13.5598
2018-07-07T22:00:00Z,muencheberg,15.1,52.5176,14.1232
2018-07-07T22:00:00Z,neuruppin,15.6,52.9037,12.8072
2018-07-07T22:00:00Z,potsdam,16.5,52.3813,13.0622
2018-07-07T22:00:00Z,rothenburg,17.3276,52.457232,13.315827
2018-07-07T22:00:00Z,spandauer,16.7125,52.536388,13.158442
2018-07-07T22:00:00Z,tiergarten,17.375,52.514492,13.363593
2018-07-07T22:00:00Z,zehdenick,16.2,52.9664,13.3268
2018-07-07T23:00:00Z,airportthf,16.8,52.4675,13.4021
2018-07-07T23:00:00Z,airporttxl,15.9,52.5644,13.3088
2018-07-07T23:00:00Z,albrecht,16.5558,52.444594,13.348607
2018-07-07T23:00:00Z,bamberger,17.8892,52.496494,13.337552
2018-07-07T23:00:00Z,baruth,15.7,52.0613,13.4997
2018-07-07T23:00:00Z,berge,14.8,52.6198,12.7867
2018-07-07T23:00:00Z,brandenburg,17.3,52.3807,13.5306
2018-07-07T23:00:00Z,buch,16.1,52.6309,13.5022
2018-07-07T23:00:00Z,dahlem,16.3,52.4537,13.3017
2018-07-07T23:00:00Z,dahlemerfeld,15.5336,52.477623,13.225339
2018-07-07T23:00:00Z,dessauer,17.5161,52.50467,13.3783
2018-07-07T23:00:00Z,jagen91,16.2259,52.473239,13.225079
2018-07-07T23:00:00Z,kaniswall,14.8,52.404,13.7309
2018-07-07T23:00:00Z,koepenick,16.8023,52.433018,13.615687
2018-07-07T23:00:00Z,lindenberg,14.7,52.2085,14.118
2018-07-07T23:00:00Z,marzahn,16.7,52.5447,13.5598
2018-07-07T23:00:00Z,muencheberg,16,52.5176,14.1232
2018-07-07T23:00:00Z,neuruppin,15.4,52.9037,12.8072
2018-07-07T23:00:00Z,potsdam,15.5,52.3813,13.0622
2018-07-07T23:00:00Z,rothenburg,16.4753,52.457232,13.315827
2018-07-07T23:00:00Z,spandauer,15.8044,52.536388,13.158442
2018-07-07T23:00:00Z,tiergarten,16.5206,52.514492,13.363593
2018-07-07T23:00:00Z,zehdenick,16.9,52.9664,13.3268
2018-07-08T00:00:00Z,airportthf,16,52.4675,13.4021
2018-07-08T00:00:00Z,airporttxl,15.1,52.5644,13.3088
2018-07-08T00:00:00Z,albrecht,15.8238,52.444594,13.348607
2018-07-08T00:00:00Z,bamberger,17.0588,52.496494,13.337552
2018-07-08T00:00:00Z,baruth,13.8,52.0613,13.4997
2018-07-08T00:00:00Z,berge,14.2,52.6198,12.7867
2018-07-08T00:00:00Z,brandenburg,16.4,52.3807,13.5306
2018-07-08T00:00:00Z,buch,15.8,52.6309,13.5022
2018-07-08T00:00:00Z,dahlem,15.2,52.4537,13.3017
2018-07-08T00:00:00Z,dahlemerfeld,14.5416,52.477623,13.225339
2018-07-08T00:00:00Z,dessauer,16.6221,52.50467,13.3783
2018-07-08T00:00:00Z,jagen91,15.3891,52.473239,13.225079
2018-07-08T00:00:00Z,kaniswall,13.9,52.404,13.7309
2018-07-08T00:00:00Z,koepenick,15.9375,52.433018,13.615687
2018-07-08T00:00:00Z,lindenberg,14.8,52.2085,14.118
2018-07-08T00:00:00Z,marzahn,15.8,52.5447,13.5598
2018-07-08T00:00:00Z,muencheberg,15.3,52.5176,14.1232
2018-07-08T00:00:00Z,neuruppin,14.4,52.9037,12.8072
2018-07-08T00:00:00Z,potsdam,15.1,52.3813,13.0622
2018-07-08T00:00:00Z,rothenburg,15.6729,52.457232,13.315827
2018-07-08T00:00:00Z,spandauer,15.1776,52.536388,13.158442
2018-07-08T00:00:00Z,tiergarten,15.82,52.514492,13.363593
2018-07-08T00:00:00Z,zehdenick,15.8,52.9664,13.3268
2018-07-08T01:00:00Z,airportthf,15.2,52.4675,13.4021
2018-07-08T01:00:00Z,airporttxl,14.7,52.5644,13.3088
2018-07-08T01:00:00Z,albrecht,15.1107,52.444594,13.348607
2018-07-08T01:00:00Z,bamberger,16.3129,52.496494,13.337552
2018-07-08T01:00:00Z,baruth,12.7,52.0613,13.4997
2018-07-08T01:00:00Z,berge,13.9,52.6198,12.7867
2018-07-08T01:00:00Z,brandenburg,15.4,52.3807,13.5306
2018-07-08T01:00:00Z,buch,15.3,52.6309,13.5022
2018-07-08T01:00:00Z,dahlem,14.6,52.4537,13.3017
2018-07-08T01:00:00Z,dahlemerfeld,14.0809,52.477623,13.225339
2018-07-08T01:00:00Z,dessauer,15.9551,52.50467,13.3783
2018-07-08T01:00:00Z,jagen91,14.6972,52.473239,13.225079
2018-07-08T01:00:00Z,kaniswall,14.2,52.404,13.7309
2018-07-08T01:00:00Z,koepenick,15.2262,52.433018,13.615687
2018-07-08T01:00:00Z,lindenberg,14.8,52.2085,14.118
2018-07-08T01:00:00Z,marzahn,15.3,52.5447,13.5598
2018-07-08T01:00:00Z,muencheberg,15.4,52.5176,14.1232
2018-07-08T01:00:00Z,neuruppin,13.8,52.9037,12.8072
2018-07-08T01:00:00Z,potsdam,14.5,52.3813,13.0622
2018-07-08T01:00:00Z,rothenburg,14.9691,52.457232,13.315827
2018-07-08T01:00:00Z,spandauer,14.5908,52.536388,13.158442
2018-07-08T01:00:00Z,tiergarten,15.3373,52.514492,13.363593
2018-07-08T01:00:00Z,zehdenick,15.6,52.9664,13.3268
2018-07-08T02:00:00Z,airportthf,15.2,52.4675,13.4021
2018-07-08T02:00:00Z,airporttxl,14.7,52.5644,13.3088
2018-07-08T02:00:00Z,albrecht,14.4219,52.444594,13.348607
2018-07-08T02:00:00Z,bamberger,15.8085,52.496494,13.337552
2018-07-08T02:00:00Z,baruth,13.1,52.0613,13.4997
2018-07-08T02:00:00Z,berge,14.5,52.6198,12.7867
2018-07-08T02:00:00Z,brandenburg,15,52.3807,13.5306
2018-07-08T02:00:00Z,buch,15.1,52.6309,13.5022
2018-07-08T02:00:00Z,dahlem,14.3,52.4537,13.3017
2018-07-08T02:00:00Z,dahlemerfeld,13.8138,52.477623,13.225339
2018-07-08T02:00:00Z,dessauer,15.4544,52.50467,13.3783
2018-07-08T02:00:00Z,jagen91,14.412,52.473239,13.225079
2018-07-08T02:00:00Z,kaniswall,13.8,52.404,13.7309
2018-07-08T02:00:00Z,koepenick,14.3604,52.433018,13.615687
2018-07-08T02:00:00Z,lindenberg,14.9,52.2085,14.118
2018-07-08T02:00:00Z,marzahn,15,52.5447,13.5598
2018-07-08T02:00:00Z,muencheberg,15.3,52.5176,14.1232
2018-07-08T02:00:00Z,neuruppin,13.6,52.9037,12.8072
2018-07-08T02:00:00Z,potsdam,13.9,52.3813,13.0622
2018-07-08T02:00:00Z,rothenburg,14.3035,52.457232,13.315827
2018-07-08T02:00:00Z,spandauer,14.5405,52.536388,13.158442
2018-07-08T02:00:00Z,tiergarten,14.7536,52.514492,13.363593
2018-07-08T02:00:00Z,zehdenick,14.2,52.9664,13.3268
2018-07-08T03:00:00Z,airportthf,15,52.4675,13.4021
2018-07-08T03:00:00Z,airporttxl,14.7,52.5644,13.3088
2018-07-08T03:00:00Z,albrecht,14.4968,52.444594,13.348607
2018-07-08T03:00:00Z,bamberger,15.6523,52.496494,13.337552
2018-07-08T03:00:00Z,baruth,13.1,52.0613,13.4997
2018-07-08T03:00:00Z,berge,14.2,52.6198,12.7867
2018-07-08T03:00:00Z,brandenburg,14.9,52.3807,13.5306
2018-07-08T03:00:00Z,buch,14.6,52.6309,13.5022
2018-07-08T03:00:00Z,dahlem,14.3,52.4537,13.3017
2018-07-08T03:00:00Z,dahlemerfeld,13.9119,52.477623,13.225339
2018-07-08T03:00:00Z,dessauer,15.2553,52.50467,13.3783
